id,nombre,apellido,email,telefono,distrito,fecha_nacimiento,fecha_registro,activo
6290,Álvaro,Benet,usuario6290@ejemplo.com,319472352,San Juan de Lurigancho,1981-01-04,2025-01-17 00:00:00,True
6291,Claudio,Quevedo,usuario6291@ejemplo.com,142918516,Barranco,2004-04-14,2025-01-19 00:00:00,True
6292,Perla,Conde,usuario6292@ejemplo.com,390815973,Miraflores,1992-01-09,2026-02-19 00:00:00,True
6293,Emilia,Blanes,usuario6293@ejemplo.com,942968945,La Molina,1982-11-05,2025-11-04 00:00:00,True
6294,Venceslás,Domingo,usuario6294@ejemplo.com,071870975,San Juan de Lurigancho,1992-05-29,2025-10-13 00:00:00,True
6295,Haroldo,Castells,usuario6295@ejemplo.com,971373884,Lince,1991-11-22,2024-04-14 00:00:00,True
6296,Nieves,Jimenez,usuario6296@ejemplo.com,584972779,San Juan de Lurigancho,2000-06-25,2024-11-11 00:00:00,True
6297,Crescencia,Lumbreras,usuario6297@ejemplo.com,261676456,San Borja,2008-08-14,2024-11-14 00:00:00,True
6298,Rómulo,Perelló,usuario6298@ejemplo.com,678634058,San Isidro,1990-04-24,2025-12-07 00:00:00,True
6299,Vilma,Solé,usuario6299@ejemplo.com,468322735,Magdalena,1971-12-17,2024-04-28 00:00:00,True
6300,Pepito,Navas,usuario6300@ejemplo.com,401099866,Barranco,2007-10-14,2024-03-01 00:00:00,True
6301,Gloria,Alberola,usuario6301@ejemplo.com,370743487,San Borja,2002-03-17,2025-10-09 00:00:00,True
6302,Trinidad,Vigil,usuario6302@ejemplo.com,965590421,San Borja,2002-08-06,2023-11-12 00:00:00,True
6303,Toribio,Figueras,usuario6303@ejemplo.com,772089791,La Molina,1959-12-05,2023-10-22 00:00:00,True
6304,Marcio,Perera,usuario6304@ejemplo.com,939821611,Surco,1993-07-15,2025-09-08 00:00:00,True
6305,María,Cuéllar,usuario6305@ejemplo.com,278108300,Miraflores,2006-01-26,2024-06-18 00:00:00,True
6306,Almudena,Bonilla,usuario6306@ejemplo.com,227690362,San Isidro,1967-11-09,2025-09-01 00:00:00,True
6307,Vilma,Castelló,usuario6307@ejemplo.com,885574926,La Molina,1966-08-11,2025-10-25 00:00:00,True
6308,Inés,Cañete,usuario6308@ejemplo.com,603165087,Magdalena,1967-05-02,2024-02-01 00:00:00,True
6309,Corona,Cañas,usuario6309@ejemplo.com,517718887,Jesús María,2002-11-04,2025-09-10 00:00:00,True
6310,Galo,Garzón,usuario6310@ejemplo.com,811407319,San Isidro,1995-08-08,2024-04-13 00:00:00,True
6311,Severo,Zorrilla,usuario6311@ejemplo.com,267045698,Miraflores,1983-02-12,2024-04-07 00:00:00,True
6312,Purificación,Prats,usuario6312@ejemplo.com,472230308,La Molina,2002-12-17,2025-09-25 00:00:00,True
6313,Casandra,Valentín,usuario6313@ejemplo.com,567680203,San Borja,1968-08-18,2025-02-28 00:00:00,True
6314,Elpidio,Cánovas,usuario6314@ejemplo.com,808108887,Surco,1972-03-03,2025-07-23 00:00:00,True
6315,Evelia,Ariza,usuario6315@ejemplo.com,738345365,San Juan de Lurigancho,1984-12-03,2026-01-25 00:00:00,True
6316,Maximiliano,Puig,usuario6316@ejemplo.com,890505268,Callao,1975-03-02,2024-09-02 00:00:00,True
6317,Julio César,Alvarez,usuario6317@ejemplo.com,009303740,Barranco,1963-01-09,2024-12-04 00:00:00,True
6318,Eli,Lledó,usuario6318@ejemplo.com,031338377,San Juan de Lurigancho,1964-10-03,2026-01-12 00:00:00,True
6319,Belén,Morata,usuario6319@ejemplo.com,775656588,Callao,1984-08-09,2023-11-22 00:00:00,True
6320,Román,Mur,usuario6320@ejemplo.com,636805245,Magdalena,1978-12-07,2024-05-14 00:00:00,True
6321,Remigio,Maestre,usuario6321@ejemplo.com,276165532,Callao,1964-12-14,2024-02-27 00:00:00,True
6322,Jenny,Muñoz,usuario6322@ejemplo.com,976212663,Callao,1955-10-24,2025-11-16 00:00:00,True
6323,Crescencia,Calvo,usuario6323@ejemplo.com,876634283,Jesús María,1968-05-20,2024-03-25 00:00:00,True
6324,Ulises,Cáceres,usuario6324@ejemplo.com,371191820,La Molina,1971-07-11,2024-12-02 00:00:00,True
6325,Amor,Rosselló,usuario6325@ejemplo.com,301134826,Miraflores,1984-02-07,2024-06-27 00:00:00,True
6326,Ágata,Saez,usuario6326@ejemplo.com,481957146,Miraflores,1987-12-03,2026-01-11 00:00:00,True
6327,Gustavo,Muñoz,usuario6327@ejemplo.com,297096501,Jesús María,1968-05-10,2024-01-06 00:00:00,True
6328,Belén,Fuente,usuario6328@ejemplo.com,976911318,Barranco,1974-04-18,2025-06-19 00:00:00,True
6329,Casandra,Lluch,usuario6329@ejemplo.com,783816453,Lince,1969-04-03,2025-06-30 00:00:00,True
6330,Celestina,Ballesteros,usuario6330@ejemplo.com,374258711,Barranco,1993-05-08,2025-11-28 00:00:00,True
6331,Fortunato,Samper,usuario6331@ejemplo.com,410959756,Miraflores,1956-12-25,2024-12-25 00:00:00,True
6332,Renato,Salamanca,usuario6332@ejemplo.com,249443485,Miraflores,1984-10-31,2026-02-15 00:00:00,True
6333,Gloria,Roig,usuario6333@ejemplo.com,978483893,Lince,1990-09-05,2023-11-12 00:00:00,True
6334,Miriam,Villalba,usuario6334@ejemplo.com,123629382,Barranco,1981-07-24,2024-04-04 00:00:00,True
6335,Luna,Valderrama,usuario6335@ejemplo.com,135035743,Callao,2008-02-06,2025-12-27 00:00:00,True
6336,Florentina,Falcón,usuario6336@ejemplo.com,886304074,Barranco,1982-06-16,2025-11-23 00:00:00,True
6337,Soraya,Prieto,usuario6337@ejemplo.com,318367463,Callao,2001-12-30,2025-09-11 00:00:00,True
6338,Kike,Ponce,usuario6338@ejemplo.com,027680670,San Juan de Lurigancho,1984-01-17,2025-09-11 00:00:00,True
6339,Lupe,Fajardo,usuario6339@ejemplo.com,690355641,Miraflores,1988-08-27,2024-12-31 00:00:00,True
6340,Toño,Carrera,usuario6340@ejemplo.com,218980326,Magdalena,2000-09-05,2025-11-11 00:00:00,True
6341,Narcisa,Ibañez,usuario6341@ejemplo.com,862966292,Lince,1989-07-23,2025-04-05 00:00:00,True
6342,Gaspar,Querol,usuario6342@ejemplo.com,755538373,Magdalena,1982-08-06,2024-05-29 00:00:00,True
6343,Hortensia,Gálvez,usuario6343@ejemplo.com,689391852,Barranco,1997-05-16,2024-05-31 00:00:00,True
6344,Elvira,Figueroa,usuario6344@ejemplo.com,938303854,Barranco,1999-11-23,2024-08-24 00:00:00,True
6345,Encarnacion,Infante,usuario6345@ejemplo.com,114585619,Jesús María,2002-05-25,2024-12-18 00:00:00,True
6346,Nélida,Cabeza,usuario6346@ejemplo.com,290181814,San Isidro,1969-12-02,2025-07-07 00:00:00,True
6347,Águeda,Fuentes,usuario6347@ejemplo.com,810070573,Barranco,1986-01-09,2025-11-13 00:00:00,True
6348,Fátima,Vallés,usuario6348@ejemplo.com,140961984,Lince,1966-03-14,2025-04-04 00:00:00,True
6349,Violeta,Pastor,usuario6349@ejemplo.com,408137277,Surco,1991-11-27,2026-02-14 00:00:00,True
6350,Bernardino,Ibarra,usuario6350@ejemplo.com,651306791,Jesús María,2006-01-10,2024-05-01 00:00:00,True
6351,Leandra,Luz,usuario6351@ejemplo.com,318476124,Lince,1991-04-07,2026-02-17 00:00:00,True
6352,Victoriano,Vega,usuario6352@ejemplo.com,404777932,Jesús María,1992-04-24,2025-07-27 00:00:00,True
6353,Cristóbal,Vizcaíno,usuario6353@ejemplo.com,695847136,San Borja,1977-07-14,2025-07-19 00:00:00,True
6354,Danilo,Colom,usuario6354@ejemplo.com,173105215,San Isidro,1994-11-15,2024-04-27 00:00:00,True
6355,Calisto,Casas,usuario6355@ejemplo.com,429926476,La Molina,2006-08-12,2024-05-05 00:00:00,True
6356,Albano,Barón,usuario6356@ejemplo.com,077309559,Pueblo Libre,1966-12-25,2025-02-17 00:00:00,True
6357,Nazaret,Roselló,usuario6357@ejemplo.com,715912046,Miraflores,1962-07-08,2025-12-23 00:00:00,True
6358,Juan José,Bauzà,usuario6358@ejemplo.com,974669934,Barranco,1997-11-24,2025-01-05 00:00:00,True
6359,Javiera,Serrano,usuario6359@ejemplo.com,207248631,La Molina,1967-06-08,2024-01-06 00:00:00,True
6360,Felicia,Bueno,usuario6360@ejemplo.com,201607626,Pueblo Libre,2001-01-29,2024-10-06 00:00:00,True
6361,Rosario,Anaya,usuario6361@ejemplo.com,684069722,San Isidro,1989-08-23,2024-03-02 00:00:00,True
6362,Edmundo,Campoy,usuario6362@ejemplo.com,726427251,Magdalena,1969-07-16,2023-12-12 00:00:00,True
6363,Amaya,Blasco,usuario6363@ejemplo.com,535434699,Pueblo Libre,2004-06-03,2025-09-07 00:00:00,True
6364,Bernardino,Vilar,usuario6364@ejemplo.com,878177097,La Molina,2005-08-19,2025-11-24 00:00:00,True
6365,Eustaquio,Gallardo,usuario6365@ejemplo.com,323514235,Pueblo Libre,1970-11-28,2025-04-03 00:00:00,True
6366,Azahara,Puig,usuario6366@ejemplo.com,283168268,Callao,2007-09-29,2024-03-18 00:00:00,True
6367,Armida,Rebollo,usuario6367@ejemplo.com,021360806,Jesús María,1994-07-09,2024-04-06 00:00:00,True
6368,Aitana,Linares,usuario6368@ejemplo.com,744899881,San Juan de Lurigancho,1990-03-26,2025-10-16 00:00:00,True
6369,Angelita,Marco,usuario6369@ejemplo.com,625041185,Lince,1978-05-14,2025-09-03 00:00:00,True
6370,Alonso,Cámara,usuario6370@ejemplo.com,469090695,Callao,1995-04-24,2024-01-12 00:00:00,True
6371,Heraclio,Ferrera,usuario6371@ejemplo.com,252615982,San Juan de Lurigancho,2005-03-06,2025-04-10 00:00:00,True
6372,Felisa,Rojas,usuario6372@ejemplo.com,506680360,Callao,2002-02-18,2024-10-24 00:00:00,True
6373,Vicenta,Piña,usuario6373@ejemplo.com,537323429,San Isidro,1981-10-29,2025-03-23 00:00:00,True
6374,Maricruz,Pulido,usuario6374@ejemplo.com,592680873,Miraflores,1988-12-09,2024-06-16 00:00:00,True
6375,Fidel,Garriga,usuario6375@ejemplo.com,631454615,Pueblo Libre,2000-10-11,2024-11-27 00:00:00,True
6376,Cristian,Pou,usuario6376@ejemplo.com,577616480,Jesús María,1956-09-02,2024-09-24 00:00:00,True
6377,María Fernanda,Aguirre,usuario6377@ejemplo.com,218235863,Callao,1984-12-20,2024-02-01 00:00:00,True
6378,Herminio,Boix,usuario6378@ejemplo.com,890449526,Barranco,1980-06-16,2024-10-02 00:00:00,True
6379,Gisela,Cordero,usuario6379@ejemplo.com,914804054,Pueblo Libre,1966-09-08,2024-03-10 00:00:00,True
6380,Quique,Arévalo,usuario6380@ejemplo.com,635384762,Miraflores,1983-04-21,2025-07-06 00:00:00,True
6381,Evaristo,Peñas,usuario6381@ejemplo.com,713579669,Miraflores,1976-06-26,2024-06-08 00:00:00,True
6382,Merche,Pallarès,usuario6382@ejemplo.com,394759434,San Isidro,1997-03-26,2025-04-19 00:00:00,True
6383,Agustina,Gordillo,usuario6383@ejemplo.com,152733006,Barranco,2006-11-01,2024-02-05 00:00:00,True
6384,Édgar,Bonilla,usuario6384@ejemplo.com,356947126,Jesús María,1958-08-08,2024-01-16 00:00:00,True
6385,Manuela,Galiano,usuario6385@ejemplo.com,140749006,Barranco,1963-05-12,2024-06-05 00:00:00,True
6386,Yéssica,Elorza,usuario6386@ejemplo.com,230908612,San Isidro,1985-06-07,2025-12-30 00:00:00,True
6387,Bernabé,Piñol,usuario6387@ejemplo.com,633536853,Surco,1992-10-04,2025-02-11 00:00:00,True
6388,Bárbara,Rosales,usuario6388@ejemplo.com,723640306,San Borja,1995-04-15,2025-05-02 00:00:00,True
6389,Elena,Báez,usuario6389@ejemplo.com,555490476,Barranco,2008-06-23,2025-09-27 00:00:00,True
6390,Jenny,Royo,usuario6390@ejemplo.com,295263590,Jesús María,2008-08-28,2025-08-04 00:00:00,True
6391,Abril,Oller,usuario6391@ejemplo.com,766130306,Callao,1976-02-08,2026-01-22 00:00:00,True
6392,Amparo,Ferrer,usuario6392@ejemplo.com,884224789,Barranco,2007-08-12,2024-02-18 00:00:00,True
6393,Espiridión,Alvarado,usuario6393@ejemplo.com,543812858,Pueblo Libre,2001-04-10,2024-12-02 00:00:00,True
6394,Anselmo,Alcalá,usuario6394@ejemplo.com,412603542,San Juan de Lurigancho,1972-04-22,2023-09-15 00:00:00,True
6395,Nadia,Arias,usuario6395@ejemplo.com,326447398,Lince,2003-01-18,2025-10-15 00:00:00,True
6396,Fátima,Machado,usuario6396@ejemplo.com,531285527,La Molina,1976-08-06,2025-04-10 00:00:00,True
6397,Onofre,Mate,usuario6397@ejemplo.com,103174870,Callao,2004-02-23,2023-12-17 00:00:00,True
6398,Luz,Sabater,usuario6398@ejemplo.com,307818065,Miraflores,1988-12-27,2024-09-14 00:00:00,True
6399,María Dolores,Bou,usuario6399@ejemplo.com,359733511,Jesús María,1960-05-15,2024-05-07 00:00:00,True
6400,Luisina,Toledo,usuario6400@ejemplo.com,925853092,La Molina,2006-01-30,2024-01-23 00:00:00,True
6401,Aura,Castillo,usuario6401@ejemplo.com,814493289,Miraflores,1961-09-21,2025-07-10 00:00:00,True
6402,Ileana,Barbero,usuario6402@ejemplo.com,337851222,San Juan de Lurigancho,1997-07-24,2025-03-27 00:00:00,True
6403,Florencia,Rosa,usuario6403@ejemplo.com,600561410,Lince,1982-07-13,2025-06-26 00:00:00,True
6404,Salomón,Novoa,usuario6404@ejemplo.com,146847289,Barranco,1962-04-15,2024-08-26 00:00:00,True
6405,Marcia,Bilbao,usuario6405@ejemplo.com,739712637,Miraflores,1956-04-20,2024-04-20 00:00:00,True
6406,Flavia,Calderon,usuario6406@ejemplo.com,085070851,Barranco,1992-10-06,2023-12-02 00:00:00,True
6407,Gala,Pulido,usuario6407@ejemplo.com,027798853,Callao,1988-01-22,2024-03-19 00:00:00,True
6408,Isidora,Vilaplana,usuario6408@ejemplo.com,078283679,San Juan de Lurigancho,1998-01-02,2025-07-17 00:00:00,True
6409,Graciana,Tur,usuario6409@ejemplo.com,970932141,Pueblo Libre,1967-10-26,2023-09-20 00:00:00,True
6410,Marta,Sosa,usuario6410@ejemplo.com,174039722,Jesús María,2004-08-27,2024-09-14 00:00:00,True
6411,Melchor,Mascaró,usuario6411@ejemplo.com,800729236,Lince,1986-11-18,2025-08-26 00:00:00,True
6412,Loreto,Roselló,usuario6412@ejemplo.com,649226042,San Borja,1994-04-21,2024-05-26 00:00:00,True
6413,Maite,Arce,usuario6413@ejemplo.com,486127139,Miraflores,1962-07-17,2025-12-25 00:00:00,True
6414,Calisto,Ríos,usuario6414@ejemplo.com,135389909,San Borja,1971-02-16,2025-12-20 00:00:00,True
6415,Ricarda,Portillo,usuario6415@ejemplo.com,292405807,Barranco,1959-11-30,2026-01-07 00:00:00,True
6416,Aroa,Santamaria,usuario6416@ejemplo.com,074991155,Callao,1974-06-29,2025-10-08 00:00:00,True
6417,Etelvina,Saavedra,usuario6417@ejemplo.com,643507019,Barranco,1989-08-07,2025-10-24 00:00:00,True
6418,Reyes,Armas,usuario6418@ejemplo.com,610916504,San Isidro,1958-06-02,2025-09-05 00:00:00,True
6419,Ovidio,Agudo,usuario6419@ejemplo.com,421851203,Pueblo Libre,1995-07-10,2024-08-16 00:00:00,True
6420,Isidoro,Gabaldón,usuario6420@ejemplo.com,564369420,Barranco,2000-10-11,2025-07-03 00:00:00,True
6421,Ovidio,Daza,usuario6421@ejemplo.com,493241568,Magdalena,1984-12-14,2025-12-11 00:00:00,True
6422,Toribio,Aguilera,usuario6422@ejemplo.com,738895018,Jesús María,1995-11-24,2024-02-18 00:00:00,True
6423,Raimundo,Caro,usuario6423@ejemplo.com,931450411,San Borja,1983-08-15,2025-04-17 00:00:00,True
6424,Matías,Vargas,usuario6424@ejemplo.com,770298071,Surco,1973-11-28,2024-02-22 00:00:00,True
6425,Eligio,Viana,usuario6425@ejemplo.com,625581366,Barranco,1957-06-12,2025-06-24 00:00:00,True
6426,Encarnita,Seco,usuario6426@ejemplo.com,459552122,Jesús María,1991-10-31,2025-09-02 00:00:00,True
6427,Custodio,Lobato,usuario6427@ejemplo.com,045684775,Pueblo Libre,1961-11-24,2025-06-20 00:00:00,True
6428,Gabino,Cáceres,usuario6428@ejemplo.com,710697675,La Molina,1959-12-03,2025-05-13 00:00:00,True
6429,Berta,Calvo,usuario6429@ejemplo.com,348932364,Pueblo Libre,2005-10-12,2024-11-27 00:00:00,True
6430,Máximo,Zabala,usuario6430@ejemplo.com,760807946,Callao,1966-05-13,2025-08-07 00:00:00,True
6431,Luisa,Gálvez,usuario6431@ejemplo.com,622135064,La Molina,1975-07-08,2023-09-30 00:00:00,True
6432,Adora,Quintero,usuario6432@ejemplo.com,121330571,San Borja,1988-01-14,2025-12-10 00:00:00,True
6433,Herberto,Tello,usuario6433@ejemplo.com,513386399,Lince,1984-08-27,2025-01-18 00:00:00,True
6434,Juana,Fernandez,usuario6434@ejemplo.com,731257334,Jesús María,1985-07-21,2025-09-11 00:00:00,True
6435,Cristina,Aguiló,usuario6435@ejemplo.com,659266509,San Borja,1958-09-09,2024-12-05 00:00:00,True
6436,Seve,Ferrándiz,usuario6436@ejemplo.com,772201032,Jesús María,1959-03-16,2024-09-30 00:00:00,True
6437,Adelardo,Expósito,usuario6437@ejemplo.com,472956469,Pueblo Libre,1992-09-08,2024-02-08 00:00:00,True
6438,Noa,Sastre,usuario6438@ejemplo.com,061028349,Jesús María,1976-04-07,2024-01-13 00:00:00,True
6439,Leonel,García,usuario6439@ejemplo.com,230681258,Surco,1991-05-26,2023-11-13 00:00:00,True
6440,Natividad,Castrillo,usuario6440@ejemplo.com,270612260,San Borja,1968-12-15,2026-02-09 00:00:00,True
6441,Carmelita,Rosselló,usuario6441@ejemplo.com,145823138,Jesús María,1999-07-13,2024-12-19 00:00:00,True
6442,Heliodoro,Gras,usuario6442@ejemplo.com,077375347,San Isidro,1971-06-11,2024-01-14 00:00:00,True
6443,Eutropio,Ferrando,usuario6443@ejemplo.com,554121242,La Molina,1988-12-28,2024-06-30 00:00:00,True
6444,Rufino,Bautista,usuario6444@ejemplo.com,601403367,Magdalena,1967-06-14,2025-09-26 00:00:00,True
6445,Imelda,Salvador,usuario6445@ejemplo.com,003316759,Magdalena,1981-09-20,2024-02-16 00:00:00,True
6446,Silvia,Aguiló,usuario6446@ejemplo.com,795143165,Surco,1999-04-01,2025-06-11 00:00:00,True
6447,Venceslás,Orozco,usuario6447@ejemplo.com,481607172,Jesús María,1965-12-07,2024-11-12 00:00:00,True
6448,Tiburcio,Escamilla,usuario6448@ejemplo.com,954930406,La Molina,1956-04-09,2024-11-22 00:00:00,True
6449,Agustina,Abad,usuario6449@ejemplo.com,939641177,La Molina,1957-07-27,2025-02-10 00:00:00,True
6450,Olalla,Hernandez,usuario6450@ejemplo.com,160759911,Magdalena,1997-11-14,2024-06-19 00:00:00,True
6451,Mar,Garmendia,usuario6451@ejemplo.com,025620283,San Borja,1971-06-29,2025-12-18 00:00:00,True
6452,Leire,Vazquez,usuario6452@ejemplo.com,005413165,Lince,1958-02-28,2025-10-13 00:00:00,True
6453,Balduino,Canals,usuario6453@ejemplo.com,232713209,San Juan de Lurigancho,1992-02-19,2024-11-06 00:00:00,True
6454,Susana,Carrera,usuario6454@ejemplo.com,963115697,Barranco,1962-07-26,2025-09-24 00:00:00,True
6455,Angelina,Castillo,usuario6455@ejemplo.com,456747502,Barranco,1977-10-18,2026-02-25 00:00:00,True
6456,Carmina,Pina,usuario6456@ejemplo.com,347176137,Miraflores,2001-10-10,2023-10-01 00:00:00,True
6457,Abril,Mariño,usuario6457@ejemplo.com,959737862,Magdalena,2001-02-18,2024-02-13 00:00:00,True
6458,Alejandra,Portero,usuario6458@ejemplo.com,911792388,San Juan de Lurigancho,1991-03-22,2025-02-11 00:00:00,True
6459,Georgina,Perales,usuario6459@ejemplo.com,263808692,San Borja,1956-06-13,2025-01-11 00:00:00,True
6460,Marina,Zaragoza,usuario6460@ejemplo.com,377424435,Jesús María,1981-03-18,2025-01-21 00:00:00,True
6461,Concha,Iñiguez,usuario6461@ejemplo.com,627930579,San Juan de Lurigancho,1984-12-02,2025-02-12 00:00:00,True
6462,María Dolores,Feliu,usuario6462@ejemplo.com,462246442,Jesús María,1999-07-26,2024-10-16 00:00:00,True
6463,Cornelio,Fabra,usuario6463@ejemplo.com,400512948,La Molina,1997-09-25,2024-05-14 00:00:00,True
6464,Manuel,Palmer,usuario6464@ejemplo.com,640352703,Pueblo Libre,2008-04-04,2025-12-19 00:00:00,True
6465,Manu,Benito,usuario6465@ejemplo.com,626398384,Jesús María,1963-08-17,2026-01-21 00:00:00,True
6466,Abel,Ordóñez,usuario6466@ejemplo.com,135262289,San Isidro,1974-05-31,2025-01-31 00:00:00,True
6467,Reyna,Arana,usuario6467@ejemplo.com,919765794,Pueblo Libre,1965-08-27,2025-09-16 00:00:00,True
6468,Diana,Uriarte,usuario6468@ejemplo.com,117087822,Barranco,1971-05-31,2024-01-10 00:00:00,True
6469,Reyna,Valbuena,usuario6469@ejemplo.com,847675063,Jesús María,1986-08-25,2025-06-13 00:00:00,True
6470,Lucio,Martín,usuario6470@ejemplo.com,740766444,San Juan de Lurigancho,1986-01-29,2025-03-10 00:00:00,True
6471,Arturo,Vilalta,usuario6471@ejemplo.com,122203876,Magdalena,1962-12-17,2024-03-05 00:00:00,True
6472,Luna,Bastida,usuario6472@ejemplo.com,612239182,San Borja,1994-09-25,2024-05-20 00:00:00,True
6473,Manu,Reina,usuario6473@ejemplo.com,340292667,San Juan de Lurigancho,1983-12-02,2025-02-17 00:00:00,True
6474,Febe,Olivares,usuario6474@ejemplo.com,437443197,San Juan de Lurigancho,1986-06-17,2026-01-01 00:00:00,True
6475,Yolanda,Costa,usuario6475@ejemplo.com,187052845,Callao,1996-05-04,2025-01-31 00:00:00,True
6476,Wálter,Arnau,usuario6476@ejemplo.com,914813982,Jesús María,1994-06-06,2024-02-07 00:00:00,True
6477,Aránzazu,Prado,usuario6477@ejemplo.com,441593850,Barranco,1959-04-09,2025-06-26 00:00:00,True
6478,Daniela,Pi,usuario6478@ejemplo.com,453371597,San Borja,1971-06-28,2026-01-25 00:00:00,True
6479,Natalia,Llamas,usuario6479@ejemplo.com,182514864,Lince,1969-08-01,2024-05-24 00:00:00,True
6480,Angélica,Heras,usuario6480@ejemplo.com,220487287,San Juan de Lurigancho,1965-10-02,2024-04-08 00:00:00,True
6481,Pancho,Portero,usuario6481@ejemplo.com,131841807,Miraflores,1985-07-31,2024-03-17 00:00:00,True
6482,Bienvenida,Pozo,usuario6482@ejemplo.com,985417323,Callao,2003-01-22,2024-05-10 00:00:00,True
6483,Hector,Vargas,usuario6483@ejemplo.com,175565173,Surco,1963-09-22,2025-06-07 00:00:00,True
6484,Amílcar,Rocha,usuario6484@ejemplo.com,943485205,Pueblo Libre,1984-04-17,2024-11-20 00:00:00,True
6485,Lucio,Beltran,usuario6485@ejemplo.com,447884300,Callao,1972-12-17,2025-10-02 00:00:00,True
6486,Nacio,Feijoo,usuario6486@ejemplo.com,444929579,La Molina,1962-10-06,2025-06-21 00:00:00,True
6487,Martirio,Ramirez,usuario6487@ejemplo.com,034222562,Pueblo Libre,1972-10-08,2024-07-17 00:00:00,True
6488,Ruy,Pozo,usuario6488@ejemplo.com,303172116,Callao,1959-03-25,2023-10-22 00:00:00,True
6489,Magdalena,Piñeiro,usuario6489@ejemplo.com,760004083,Surco,1991-09-13,2026-02-17 00:00:00,True
6490,Rogelio,Priego,usuario6490@ejemplo.com,608955883,San Isidro,1973-03-16,2024-01-02 00:00:00,True
6491,Nando,Llabrés,usuario6491@ejemplo.com,377973417,San Isidro,1960-02-08,2024-05-11 00:00:00,True
6492,Pascual,Chacón,usuario6492@ejemplo.com,213588704,San Juan de Lurigancho,1956-09-04,2025-02-01 00:00:00,True
6493,Juan Manuel,Rivero,usuario6493@ejemplo.com,098865673,Jesús María,1982-04-02,2024-03-08 00:00:00,True
6494,Josué,Arnau,usuario6494@ejemplo.com,175247693,Pueblo Libre,1963-09-09,2025-12-09 00:00:00,True
6495,Adán,Morales,usuario6495@ejemplo.com,956426245,Magdalena,1970-06-18,2025-08-20 00:00:00,True
6496,Ricardo,Benavente,usuario6496@ejemplo.com,400128801,Jesús María,1984-01-07,2025-09-13 00:00:00,True
6497,Fulgencio,Lumbreras,usuario6497@ejemplo.com,388067722,Jesús María,1956-05-03,2025-06-16 00:00:00,True
